date,SPY,SHY,TLT,GLD,BTC-USD,IBIT
2009-07-28,72.14075469970703,64.53124237060547,54.8364372253418,92.11000061035156,,
2009-07-29,71.96388244628906,64.49263763427734,55.13711166381836,91.19999694824219,,
2009-07-30,72.71558380126953,64.50035095214844,55.91877746582031,91.62000274658203,,
2009-07-31,72.81876373291016,64.60845947265625,57.007083892822266,93.3499984741211,,
2009-08-03,74.01998901367188,64.5172348022461,56.14313888549805,93.87000274658203,,
2009-08-04,74.21159362792969,64.46306610107422,55.69666290283203,94.68000030517578,,
2009-08-05,73.99787902832031,64.43994140625,54.864131927490234,94.77999877929688,,
2009-08-06,73.61466217041016,64.43994140625,55.05113983154297,94.5999984741211,,
2009-08-07,74.58007049560547,64.33167266845703,54.5926399230957,93.75,,
2009-08-10,74.42532348632812,64.43217468261719,55.27436065673828,92.93000030517578,,
2009-08-11,73.49674224853516,64.50178527832031,55.91386795043945,92.79000091552734,,
2009-08-12,74.2853012084961,64.52496337890625,55.31659698486328,92.94999694824219,,
2009-08-13,74.85277557373047,64.63319396972656,56.10091781616211,93.72000122070312,,
2009-08-14,74.2779312133789,64.6795425415039,56.31808090209961,93.0,,
2009-08-17,72.4502944946289,64.74916076660156,57.15066909790039,91.61000061035156,,
2009-08-18,73.02513122558594,64.73365783691406,56.8188591003418,92.05999755859375,,
2009-08-19,73.66622161865234,64.76457977294922,57.289390563964844,92.52999877929688,,
2009-08-20,74.42532348632812,64.74916076660156,57.759944915771484,92.2699966430664,,
2009-08-21,75.884521484375,64.64860534667969,56.57146453857422,93.6500015258789,,
2009-08-24,75.8770980834961,64.7259521484375,57.59709167480469,92.33999633789062,,
2009-08-25,76.02452850341797,64.7259521484375,57.922855377197266,92.76000213623047,,
2009-08-26,76.03187561035156,64.76457977294922,58.1883544921875,92.79000091552734,,
2009-08-27,76.2013931274414,64.75687408447266,57.95903015136719,93.19000244140625,,
2009-08-28,76.18668365478516,64.82642364501953,58.22457504272461,93.87000274658203,,
2009-08-31,75.50862884521484,64.87284088134766,58.27883529663086,93.4000015258789,,
2009-09-01,73.84312438964844,64.92545318603516,58.1378059387207,93.9000015258789,,
2009-09-02,73.5630874633789,64.9950942993164,58.9850959777832,96.19000244140625,,
2009-09-03,74.17475891113281,64.93317413330078,58.622005462646484,97.45999908447266,,
2009-09-04,75.21385955810547,64.90225982666016,57.623348236083984,97.52999877929688,,
2009-09-08,75.86238098144531,64.91000366210938,57.2178840637207,97.43000030517578,,
2009-09-09,76.44461059570312,64.91767883300781,57.1512565612793,97.08000183105469,,
2009-09-10,77.22575378417969,64.95643615722656,58.20437240600586,97.69999694824219,,
2009-09-11,77.21102142333984,64.93317413330078,58.52512741088867,98.77999877929688,,
2009-09-14,77.58684539794922,64.89452362060547,57.94413757324219,97.95999908447266,,
2009-09-15,77.91114807128906,64.92545318603516,57.647552490234375,98.9000015258789,,
2009-09-16,79.09026336669922,64.84028625488281,57.750484466552734,99.91000366210938,,
2009-09-17,78.97237396240234,64.93317413330078,58.47676086425781,99.33999633789062,,
2009-09-18,79.022705078125,64.87124633789062,57.95621871948242,98.66999816894531,,
2009-09-21,78.82274627685547,64.89452362060547,58.08937072753906,98.36000061035156,,
2009-09-22,79.2818603515625,64.87901306152344,58.21043014526367,99.66999816894531,,
2009-09-23,78.62287902832031,64.97962951660156,58.385955810546875,98.83000183105469,,
2009-09-24,77.7564926147461,64.9950942993164,58.55540466308594,97.55000305175781,,
2009-09-25,77.34183502197266,64.97193145751953,59.29983901977539,97.0,,
2009-09-28,78.72651672363281,64.96417999267578,59.82034683227539,97.05000305175781,,
2009-09-29,78.48954772949219,64.95643615722656,59.765830993652344,97.43000030517578,,
2009-09-30,78.18600463867188,65.0260238647461,59.71136474609375,98.8499984741211,,
2009-10-01,76.24596405029297,65.09115600585938,60.5291633605957,97.88999938964844,,
2009-10-02,75.89049530029297,65.11446380615234,60.11024475097656,98.37000274658203,,
2009-10-05,77.02342987060547,65.11446380615234,60.116302490234375,99.81999969482422,,
2009-10-06,78.12671661376953,65.0756607055664,59.52137756347656,102.27999877929688,,
2009-10-07,78.34149932861328,65.16089630126953,60.219573974609375,102.36000061035156,,
2009-10-08,78.94125366210938,65.09889221191406,59.58811950683594,103.63999938964844,,
2009-10-09,79.42254638671875,65.0059814453125,58.22214889526367,102.83999633789062,,
2009-10-12,79.73358154296875,65.08341217041016,58.31316375732422,103.55999755859375,,
2009-10-13,79.57066345214844,65.1221694946289,58.61674118041992,104.26000213623047,,
2009-10-14,80.94049835205078,65.03692626953125,57.74861145019531,104.18000030517578,,
2009-10-15,81.23668670654297,64.99818420410156,57.481441497802734,102.86000061035156,,
2009-10-16,80.6295166015625,65.03692626953125,57.94894790649414,103.18000030517578,,
2009-10-19,81.2959213256836,65.03692626953125,58.40427780151367,104.2300033569336,,
2009-10-20,80.86644744873047,65.06795501708984,58.71993637084961,103.41999816894531,,
2009-10-21,80.14079284667969,65.03692626953125,58.367835998535156,103.75,,
2009-10-22,80.955322265625,65.04474639892578,58.08250427246094,103.91999816894531,,
2009-10-23,80.02973175048828,64.93619537353516,57.645416259765625,103.48999786376953,,
2009-10-26,79.16337585449219,64.86644744873047,56.898643493652344,101.86000061035156,,
2009-10-27,78.8005599975586,64.99818420410156,57.67573928833008,101.8499984741211,,
2009-10-28,77.31224060058594,65.09115600585938,57.94894790649414,100.7300033569336,,
2009-10-29,78.97087860107422,65.03692626953125,57.31748962402344,102.69000244140625,,
2009-10-30,76.68282318115234,65.11446380615234,58.149288177490234,102.52999877929688,,
2009-11-02,77.24559020996094,65.1221923828125,57.89224624633789,103.94999694824219,,
2009-11-03,77.48992919921875,65.11444091796875,57.31365203857422,106.45999908447266,,
2009-11-04,77.68985748291016,65.10665130615234,56.78982925415039,107.0999984741211,,
2009-11-05,79.11894989013672,65.1688232421875,56.78982925415039,106.9800033569336,,
2009-11-06,79.32628631591797,65.21544647216797,56.84465026855469,107.43000030517578,,
2009-11-09,81.13302612304688,65.21544647216797,56.91166305541992,108.19000244140625,,
2009-11-10,81.1478271484375,65.1998291015625,56.80811309814453,108.38999938964844,,
2009-11-11,81.56249237060547,65.26972961425781,57.04560852050781,109.5999984741211,,
2009-11-12,80.73321533203125,65.26202392578125,56.94213104248047,108.20999908447266,,
2009-11-13,81.17005157470703,65.27754211425781,57.20400619506836,109.73999786376953,,
2009-11-16,82.34736633300781,65.31641387939453,57.87395095825195,111.62999725341797,,
2009-11-17,82.44367980957031,65.33189392089844,58.18460464477539,111.97000122070312,,
2009-11-18,82.391845703125,65.33189392089844,57.843528747558594,112.25,,
2009-11-19,81.31812286376953,65.35521697998047,57.94702911376953,112.30000305175781,,
2009-11-20,81.02935791015625,65.37078094482422,57.934898376464844,112.94000244140625,,
2009-11-23,82.05863189697266,65.36300659179688,57.861778259277344,114.29000091552734,,
2009-11-24,82.18448638916016,65.4173355102539,58.22726058959961,114.7300033569336,,
2009-11-25,82.4732437133789,65.44843292236328,58.49525833129883,116.62000274658203,,
2009-11-27,81.13302612304688,65.49502563476562,58.714481353759766,115.05999755859375,,
2009-11-30,81.40699768066406,65.5027847290039,58.85459899902344,115.63999938964844,,
2009-12-01,82.4140625,65.51923370361328,58.198974609375,117.37999725341797,,
2009-12-02,82.37699890136719,65.46444702148438,58.247867584228516,119.18000030517578,,
2009-12-03,81.7328109741211,65.42528533935547,57.64292907714844,118.69999694824219,,
2009-12-04,82.19930267333984,65.26113891601562,57.031925201416016,113.75,,
2009-12-07,82.07344818115234,65.40188598632812,57.105224609375,113.11000061035156,,
2009-12-08,81.16265106201172,65.46444702148438,57.190792083740234,110.94999694824219,,
2009-12-09,81.46623229980469,65.4175796508789,56.92807388305664,110.83999633789062,,
2009-12-10,81.92533874511719,65.39403533935547,56.274269104003906,110.81999969482422,,
2009-12-11,82.2733383178711,65.32366180419922,56.268184661865234,109.31999969482422,,
2009-12-14,82.83611297607422,65.25334930419922,56.335357666015625,110.23999786376953,,
2009-12-15,82.45108032226562,65.23765563964844,56.08481216430664,110.20999908447266,,
2009-12-16,82.5769271850586,65.28457641601562,56.017662048339844,111.58999633789062,,
2009-12-17,81.58470153808594,65.40968322753906,56.9403190612793,107.33999633789062,,
2009-12-18,82.04627990722656,65.36287689208984,56.69590759277344,108.94999694824219,,
2009-12-21,82.88005828857422,65.26113891601562,55.687679290771484,106.94999694824219,,
2009-12-22,83.17784118652344,65.18289184570312,55.37609100341797,106.16999816894531,,
2009-12-23,83.34161376953125,65.18289184570312,55.388309478759766,106.55000305175781,,
2009-12-24,83.7361831665039,65.10469055175781,54.813941955566406,108.36000061035156,,
2009-12-28,83.91484832763672,65.01081848144531,54.661231994628906,108.55000305175781,,
2009-12-29,83.79574584960938,65.05390930175781,55.021759033203125,107.47000122070312,,
2009-12-30,83.76596069335938,65.03041076660156,55.38351821899414,106.93000030517578,,
2009-12-31,82.96195220947266,64.95209503173828,55.119876861572266,107.30999755859375,,
2010-01-04,84.36898803710938,65.03827667236328,55.07084274291992,109.80000305175781,,
